id_municipio,nu_rede,nu_serie,id_indicador_municipio,nome_uf,nome_regiao,ds_rede,qt_alunos_avaliados,qt_alunos_alfabetizados,qt_alunos_alfabetizados_corte,pc_indicador_alfabetizacao,pc_indicador_alfabetizacao_corte,vl_proficiencia_media,vl_proficiencia_mediana,ts_insercao,pc_taxa_alfabetizacao,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,pc_meta_ano_corrente,vl_gap_meta_resultado,nu_ano,sigla_uf
3152402,3,2,5283283912147135003,Minas Gerais,Sudeste,Municipal,88,39,39,44.32,44.32,731.6,737.98,2026-08-20 01:27:09,41.74,86.27,47.81,53.94,59.95,65.68,70.99,75.78,80.0,,,2023,MG
3158201,2,2,2192381294528467686,Minas Gerais,Sudeste,Estadual,58,49,49,84.48,84.48,780.21,778.05,2026-08-20 01:27:09,84.43,,,,,,,,,,,2023,MG
3164431,3,2,2698872163614433770,Minas Gerais,Sudeste,Municipal,24,14,14,58.33,58.33,751.86,746.5,2026-08-20 01:27:09,53.38,92.31,57.79,62.08,66.18,70.06,73.67,76.99,80.0,,,2023,MG
3169406,2,2,3552072839449605349,Minas Gerais,Sudeste,Estadual,52,25,25,48.08,48.08,745.44,741.5,2026-08-20 01:27:09,33.86,,,,,,,,,,,2023,MG
3170438,3,2,-5581896397017074958,Minas Gerais,Sudeste,Municipal,44,32,32,72.73,72.73,769.29,777.18,2026-08-20 01:27:09,72.25,81.48,73.46,74.64,75.78,76.89,77.96,79.0,80.0,,,2023,MG
3171006,3,2,-2621062891342800637,Minas Gerais,Sudeste,Municipal,102,45,45,44.12,44.12,735.7,734.42,2026-08-20 01:27:09,43.84,87.18,49.64,55.46,61.13,66.51,71.49,76.0,80.0,,,2023,MG
3502507,3,2,7080182058864268855,São Paulo,Sudeste,Municipal,321,173,173,53.89,53.89,744.1,748.57,2026-08-20 01:27:09,53.75,92.77,49.33,55.2,60.93,66.37,71.41,75.97,80.0,49.33,4.42,2024,SP
3503208,3,2,-8042360309813063845,São Paulo,Sudeste,Municipal,843,522,522,61.92,61.92,755.11,760.07,2026-08-20 01:27:09,62.01,87.83,59.9,63.77,67.47,70.97,74.23,77.24,80.0,59.9,2.11,2024,SP
3505401,3,2,-4955209303423774578,São Paulo,Sudeste,Municipal,55,19,19,34.55,34.55,719.48,718.14,2026-08-20 01:27:09,34.89,93.22,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-45.11,2024,SP
3508603,3,2,-8128446151242333784,São Paulo,Sudeste,Municipal,229,95,95,41.48,41.48,732.47,731.26,2026-08-20 01:27:09,41.8,92.71,55.01,59.84,64.48,68.86,72.93,76.65,80.0,55.01,-13.21,2024,SP
3510609,3,2,-2982353389648583241,São Paulo,Sudeste,Municipal,873,392,392,44.9,44.9,733.22,736.92,2026-08-20 01:27:09,44.8,81.28,50.83,56.43,61.88,67.04,71.81,76.15,80.0,50.83,-6.03,2024,SP
3514106,3,2,-694930193315530854,São Paulo,Sudeste,Municipal,249,143,143,57.43,57.43,745.85,751.81,2026-08-20 01:27:09,57.41,93.26,64.5,67.45,70.27,72.94,75.46,77.81,80.0,64.5,-7.09,2024,SP
3515004,3,2,7450517909308884240,São Paulo,Sudeste,Municipal,1945,791,791,40.67,40.67,728.87,730.84,2026-08-20 01:27:09,40.5,83.16,39.54,46.94,54.47,61.8,68.63,74.73,80.0,39.54,0.96,2024,SP
3516705,3,2,-4080170117602560216,São Paulo,Sudeste,Municipal,303,175,175,57.76,57.76,749.79,751.89,2026-08-20 01:27:09,57.27,92.38,56.55,61.08,65.43,69.53,73.34,76.84,80.0,56.55,0.72,2024,SP
3520202,3,2,3178648647465083598,São Paulo,Sudeste,Municipal,130,66,66,50.77,50.77,745.8,743.46,2026-08-20 01:27:09,50.61,90.28,64.51,67.46,70.28,72.95,75.46,77.81,80.0,64.51,-13.9,2024,SP
3530201,2,2,8799333215284244280,São Paulo,Sudeste,Estadual,15,13,13,86.67,86.67,778.14,784.84,2026-08-20 01:27:09,86.67,,,,,,,,,,,2024,SP
3532900,3,2,-8486038333253978711,São Paulo,Sudeste,Municipal,86,59,59,68.6,68.6,764.77,778.33,2026-08-20 01:27:09,68.76,88.66,55.45,60.19,64.75,69.05,73.05,76.71,80.0,55.45,13.31,2024,SP
3539202,3,2,-3338411595389081588,São Paulo,Sudeste,Municipal,230,160,160,69.57,69.57,764.56,764.87,2026-08-20 01:27:09,69.44,87.12,75.83,76.56,77.28,77.99,78.67,79.34,80.0,75.83,-6.39,2024,SP
3539301,3,2,5337064590370877982,São Paulo,Sudeste,Municipal,460,261,261,56.74,56.74,746.29,751.89,2026-08-20 01:27:09,56.4,90.55,51.43,56.92,62.25,67.3,71.98,76.22,80.0,51.43,4.97,2024,SP
3543303,3,2,-3571430398493250352,São Paulo,Sudeste,Municipal,405,270,270,66.67,66.67,758.24,762.92,2026-08-20 01:27:09,66.4,90.81,66.91,69.38,71.74,73.99,76.11,78.12,80.0,66.91,-0.51,2024,SP
3545308,3,2,6914605053488208718,São Paulo,Sudeste,Municipal,431,194,194,45.01,45.01,733.06,734.38,2026-08-20 01:27:09,45.12,92.49,49.9,55.67,61.29,66.62,71.56,76.03,80.0,49.9,-4.78,2024,SP
3546801,3,2,6363785060583804103,São Paulo,Sudeste,Municipal,506,342,342,67.59,67.59,759.24,764.78,2026-08-20 01:27:09,67.17,88.15,73.45,74.63,75.78,76.89,77.96,79.0,80.0,73.45,-6.28,2024,SP
3547106,3,2,2926214148145893590,São Paulo,Sudeste,Municipal,36,29,29,80.56,80.56,789.4,794.63,2026-08-20 01:27:09,81.08,97.3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,1.08,2024,SP
3547403,3,2,-3469177105953469556,São Paulo,Sudeste,Municipal,17,9,9,52.94,52.94,758.8,758.51,2026-08-20 01:27:09,52.94,89.47,63.62,66.75,69.73,72.56,75.22,77.7,80.0,63.62,-10.68,2024,SP
3547809,2,2,-4303914402618942388,São Paulo,Sudeste,Estadual,898,697,697,77.62,77.62,774.69,779.64,2026-08-20 01:27:09,77.09,,,,,,,,,,,2024,SP
3549201,3,2,-8554770950593610997,São Paulo,Sudeste,Municipal,10,8,8,80.0,80.0,768.74,759.95,2026-08-20 01:27:09,80.0,71.43,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,0.0,2024,SP
3549904,3,2,6064347357095295295,São Paulo,Sudeste,Municipal,5609,3635,3635,64.81,64.81,758.35,765.05,2026-08-20 01:27:09,64.75,93.37,61.18,64.8,68.25,71.52,74.57,77.4,80.0,61.18,3.57,2024,SP
3552908,3,2,-5092606654749816964,São Paulo,Sudeste,Municipal,76,51,51,67.11,67.11,763.71,773.53,2026-08-20 01:27:09,67.0,95.0,79.94,79.95,79.96,79.97,79.98,79.99,80.0,79.94,-12.94,2024,SP
3553005,3,2,7268648419392801391,São Paulo,Sudeste,Municipal,134,97,97,72.39,72.39,765.25,765.87,2026-08-20 01:27:09,71.38,91.78,62.14,65.57,68.84,71.93,74.83,77.52,80.0,62.14,9.24,2024,SP
3555000,2,2,-5497151761755755534,São Paulo,Sudeste,Estadual,204,125,125,61.27,61.27,751.99,761.16,2026-08-20 01:27:09,61.5,,,,,,,,,,,2024,SP
3556503,3,2,-3511681208312682530,São Paulo,Sudeste,Municipal,1188,632,632,53.2,53.2,743.07,747.66,2026-08-20 01:27:09,53.24,90.76,53.85,58.9,63.76,68.36,72.63,76.51,80.0,53.85,-0.61,2024,SP
3557105,3,2,2864851753036081677,São Paulo,Sudeste,Municipal,743,460,460,61.91,61.91,753.8,759.29,2026-08-20 01:27:09,61.66,94.05,54.68,59.57,64.27,68.72,72.85,76.61,80.0,54.68,6.98,2024,SP
3100807,3,2,6265672863805541989,Minas Gerais,Sudeste,Municipal,46,41,41,89.13,89.13,780.48,777.61,2026-08-20 01:27:09,88.68,86.79,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,8.68,2024,MG
3101706,3,2,5485978598738285958,Minas Gerais,Sudeste,Municipal,408,224,224,54.9,54.9,738.9,747.45,2026-08-20 01:27:09,55.06,87.37,45.59,52.09,58.52,64.67,70.38,75.51,80.0,45.59,9.47,2024,MG
3104205,3,2,5163900383597687913,Minas Gerais,Sudeste,Municipal,364,323,323,88.74,88.74,779.35,783.06,2026-08-20 01:27:09,88.86,92.15,79.0,79.17,79.34,79.5,79.67,79.84,80.0,79.0,9.86,2024,MG
3106705,2,2,-2141317603379349383,Minas Gerais,Sudeste,Estadual,49,49,49,100.0,100.0,801.77,801.98,2026-08-20 01:27:09,100.0,,,,,,,,,,,2024,MG
3115409,2,2,-6099297120186232278,Minas Gerais,Sudeste,Estadual,25,20,20,80.0,80.0,759.54,769.26,2026-08-20 01:27:09,80.0,,,,,,,,,,,2024,MG
3116001,3,2,-2874649151864089025,Minas Gerais,Sudeste,Municipal,24,17,17,70.83,70.83,748.18,760.14,2026-08-20 01:27:09,70.09,85.71,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-9.91,2024,MG
3120607,3,2,-7954952264134947122,Minas Gerais,Sudeste,Municipal,52,47,47,90.38,90.38,780.72,784.18,2026-08-20 01:27:09,90.23,96.3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,10.23,2024,MG
3121803,3,2,-7245146485849314449,Minas Gerais,Sudeste,Municipal,61,44,44,72.13,72.13,758.43,765.95,2026-08-20 01:27:09,72.13,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-7.87,2024,MG
3126604,3,2,-7313876215619641656,Minas Gerais,Sudeste,Municipal,16,6,6,37.5,37.5,731.95,731.3,2026-08-20 01:27:09,37.5,100.0,38.49,46.02,53.74,61.27,68.31,74.6,80.0,38.49,-0.99,2024,MG
3128105,3,2,3185208590002478776,Minas Gerais,Sudeste,Municipal,143,114,114,79.72,79.72,761.65,766.73,2026-08-20 01:27:09,80.4,92.26,62.11,65.54,68.82,71.91,74.82,77.51,80.0,62.11,18.29,2024,MG
3130804,3,2,-1363507507863635305,Minas Gerais,Sudeste,Municipal,24,21,21,87.5,87.5,780.34,779.31,2026-08-20 01:27:09,87.27,96.0,56.85,61.32,65.61,69.66,73.42,76.87,80.0,56.85,30.42,2024,MG
3135407,3,2,-7670481871011590221,Minas Gerais,Sudeste,Municipal,70,62,62,88.57,88.57,782.97,791.79,2026-08-20 01:27:09,88.66,95.89,69.58,71.51,73.37,75.15,76.85,78.47,80.0,69.58,19.08,2024,MG
3135506,2,2,1104535422424440360,Minas Gerais,Sudeste,Estadual,42,36,36,85.71,85.71,777.83,779.82,2026-08-20 01:27:09,85.87,,,,,,,,,,,2024,MG
3137601,2,2,135397943344238968,Minas Gerais,Sudeste,Estadual,25,24,24,96.0,96.0,783.51,781.07,2026-08-20 01:27:09,96.0,,,,,,,,,,,2024,MG
3137809,3,2,6791281895912798900,Minas Gerais,Sudeste,Municipal,138,105,105,76.09,76.09,762.66,765.89,2026-08-20 01:27:09,74.76,88.46,68.05,70.29,72.44,74.48,76.43,78.27,80.0,68.05,6.71,2024,MG
3140209,3,2,-4690766643380309517,Minas Gerais,Sudeste,Municipal,42,26,26,61.9,61.9,747.33,764.17,2026-08-20 01:27:09,59.26,93.33,67.84,70.12,72.31,74.39,76.37,78.24,80.0,67.84,-8.58,2024,MG
3140704,3,2,-1856522921552942477,Minas Gerais,Sudeste,Municipal,415,314,314,75.66,75.66,764.79,768.37,2026-08-20 01:27:09,75.26,88.3,60.63,64.35,67.91,71.28,74.42,77.33,80.0,60.63,14.63,2024,MG
3144805,3,2,6500614543948837743,Minas Gerais,Sudeste,Municipal,855,682,682,79.77,79.77,765.98,770.8,2026-08-20 01:27:09,79.6,91.25,60.62,64.35,67.91,71.27,74.42,77.33,80.0,60.62,18.98,2024,MG
3151602,3,2,3639045425094915993,Minas Gerais,Sudeste,Municipal,142,94,94,66.2,66.2,749.01,759.61,2026-08-20 01:27:09,65.98,88.75,51.44,56.93,62.26,67.3,71.98,76.22,80.0,51.44,14.54,2024,MG
3152808,3,2,6156505773836824044,Minas Gerais,Sudeste,Municipal,334,167,167,50.0,50.0,736.82,742.62,2026-08-20 01:27:09,50.5,86.98,59.46,63.42,67.21,70.78,74.11,77.19,80.0,59.46,-8.96,2024,MG
3153608,2,2,49417759556412225,Minas Gerais,Sudeste,Estadual,37,26,26,70.27,70.27,757.08,769.73,2026-08-20 01:27:09,70.09,,,,,,,,,,,2024,MG
3154002,3,2,5303611784683843813,Minas Gerais,Sudeste,Municipal,114,97,97,85.09,85.09,767.17,769.57,2026-08-20 01:27:09,84.96,92.68,69.16,71.17,73.11,74.97,76.73,78.41,80.0,69.16,15.8,2024,MG
3160306,3,2,-2307592196268998100,Minas Gerais,Sudeste,Municipal,101,66,66,65.35,65.35,749.49,754.54,2026-08-20 01:27:09,65.72,86.32,65.75,68.45,71.03,73.48,75.8,77.97,80.0,65.75,-0.03,2024,MG
3165552,3,2,-7718347451421314675,Minas Gerais,Sudeste,Municipal,10,6,6,60.0,60.0,747.4,751.75,2026-08-20 01:27:09,60.0,100.0,53.85,58.89,63.76,68.36,72.62,76.51,80.0,53.85,6.15,2024,MG
3170578,3,2,-527180045846975392,Minas Gerais,Sudeste,Municipal,60,50,50,83.33,83.33,771.26,777.77,2026-08-20 01:27:09,83.44,93.75,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,3.44,2024,MG
3171204,3,2,-5554846898818164175,Minas Gerais,Sudeste,Municipal,1436,1009,1009,70.26,70.26,755.51,760.98,2026-08-20 01:27:09,70.35,90.04,58.37,62.54,66.54,70.31,73.82,77.06,80.0,58.37,11.98,2024,MG
3503356,3,2,-3327356295721049764,São Paulo,Sudeste,Municipal,22,17,17,77.27,77.27,780.01,781.32,2026-08-20 01:27:09,77.27,100.0,35.72,43.57,51.76,59.86,67.45,74.22,80.0,35.72,41.55,2024,SP
3507753,3,2,-1225378563474684356,São Paulo,Sudeste,Municipal,24,24,24,100.0,100.0,803.06,802.07,2026-08-20 01:27:09,100.0,96.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,20.0,2024,SP
3507902,3,2,-5866980390138962082,São Paulo,Sudeste,Municipal,216,121,121,56.02,56.02,749.58,751.02,2026-08-20 01:27:09,56.01,98.18,64.89,67.77,70.51,73.11,75.57,77.86,80.0,64.89,-8.88,2024,SP
3508306,3,2,-7964289267905601601,São Paulo,Sudeste,Municipal,49,38,38,77.55,77.55,767.36,766.86,2026-08-20 01:27:09,78.11,94.23,79.5,79.58,79.66,79.75,79.83,79.92,80.0,79.5,-1.39,2024,SP
3511300,3,2,2865414243365951989,São Paulo,Sudeste,Municipal,143,78,78,54.55,54.55,750.04,750.16,2026-08-20 01:27:09,55.73,88.27,74.02,75.09,76.14,77.15,78.13,79.08,80.0,74.02,-18.29,2024,SP
3513504,2,2,7259600717336971242,São Paulo,Sudeste,Estadual,159,69,69,43.4,43.4,735.3,737.08,2026-08-20 01:27:09,43.53,,,,,,,,,,,2024,SP
3518305,3,2,4882577649279620628,São Paulo,Sudeste,Municipal,385,296,296,76.88,76.88,773.58,778.95,2026-08-20 01:27:09,76.97,91.89,67.24,69.64,71.94,74.13,76.2,78.16,80.0,67.24,9.73,2024,SP
3518800,2,2,-2114185957755249784,São Paulo,Sudeste,Estadual,3184,2147,2147,67.43,67.43,760.62,765.14,2026-08-20 01:27:09,67.09,,,,,,,,,,,2024,SP
3521507,3,2,-5218533616160409876,São Paulo,Sudeste,Municipal,76,58,58,76.32,76.32,767.06,773.65,2026-08-20 01:27:09,76.62,93.83,71.24,72.85,74.4,75.89,77.32,78.69,80.0,71.24,5.38,2024,SP
3527108,2,2,-965961715871029306,São Paulo,Sudeste,Estadual,460,356,356,77.39,77.39,777.41,783.88,2026-08-20 01:27:09,76.82,,,,,,,,,,,2024,SP
3527256,3,2,-1876540198657452379,São Paulo,Sudeste,Municipal,18,13,13,72.22,72.22,764.25,757.14,2026-08-20 01:27:09,72.22,94.74,74.94,75.84,76.72,77.57,78.4,79.21,80.0,74.94,-2.72,2024,SP
3528700,3,2,885661604844094622,São Paulo,Sudeste,Municipal,29,14,14,48.28,48.28,739.32,742.29,2026-08-20 01:27:09,48.33,93.55,72.78,74.09,75.36,76.58,77.77,78.9,80.0,72.78,-24.45,2024,SP
3529203,3,2,-7451575225371699571,São Paulo,Sudeste,Municipal,193,122,122,63.21,63.21,754.38,761.12,2026-08-20 01:27:09,63.56,94.61,57.49,61.84,66.0,69.93,73.59,76.95,80.0,57.49,6.07,2024,SP
3530607,3,2,6854367638898005164,São Paulo,Sudeste,Municipal,4279,2059,2059,48.12,48.12,737.48,740.36,2026-08-20 01:27:09,47.88,89.74,52.01,57.39,62.61,67.55,72.13,76.29,80.0,52.01,-4.13,2024,SP
3531100,3,2,2417040100618334964,São Paulo,Sudeste,Municipal,748,315,315,42.11,42.11,733.03,732.62,2026-08-20 01:27:09,41.39,83.41,53.74,58.81,63.69,68.31,72.6,76.5,80.0,53.74,-12.35,2024,SP
3537107,3,2,7471445825487172436,São Paulo,Sudeste,Municipal,411,387,387,94.16,94.16,806.71,815.35,2026-08-20 01:27:09,94.25,97.62,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,14.25,2024,SP
3545159,3,2,-9063699874727831753,São Paulo,Sudeste,Municipal,101,65,65,64.36,64.36,754.05,755.45,2026-08-20 01:27:09,64.45,91.82,67.95,70.21,72.37,74.44,76.4,78.25,80.0,67.95,-3.5,2024,SP
3545209,3,2,-866538353697310041,São Paulo,Sudeste,Municipal,753,459,459,60.96,60.96,750.22,753.86,2026-08-20 01:27:09,60.52,91.27,60.17,63.99,67.63,71.08,74.3,77.28,80.0,60.17,0.35,2024,SP
3545605,3,2,3797250911756992392,São Paulo,Sudeste,Municipal,120,77,77,64.17,64.17,754.7,760.51,2026-08-20 01:27:09,64.33,85.11,63.89,66.96,69.9,72.68,75.3,77.74,80.0,63.89,0.44,2024,SP
3546702,3,2,-5060007730553079696,São Paulo,Sudeste,Municipal,290,186,186,64.14,64.14,754.47,762.06,2026-08-20 01:27:09,64.05,88.96,63.03,66.28,69.38,72.31,75.06,77.63,80.0,63.03,1.02,2024,SP
3550704,3,2,3650544052658577548,São Paulo,Sudeste,Municipal,985,433,433,43.96,43.96,734.91,735.42,2026-08-20 01:27:09,44.38,91.63,45.57,52.07,58.51,64.66,70.37,75.5,80.0,45.57,-1.19,2024,SP
3551702,3,2,1357194972679146662,São Paulo,Sudeste,Municipal,1386,754,754,54.4,54.4,745.06,749.57,2026-08-20 01:27:09,54.16,90.89,58.07,62.3,66.35,70.18,73.74,77.02,80.0,58.07,-3.91,2024,SP
3552106,3,2,-123309245132510022,São Paulo,Sudeste,Municipal,216,130,130,60.19,60.19,753.08,757.12,2026-08-20 01:27:09,59.71,87.1,55.63,60.34,64.86,69.13,73.1,76.73,80.0,55.63,4.08,2024,SP
3552205,3,2,-4118695335716874079,São Paulo,Sudeste,Municipal,5364,2827,2827,52.7,52.7,743.22,746.06,2026-08-20 01:27:09,52.43,88.08,53.15,58.32,63.32,68.05,72.44,76.43,80.0,53.15,-0.72,2024,SP
3552700,2,2,-3679713342201037132,São Paulo,Sudeste,Estadual,18,10,10,55.56,55.56,736.04,743.84,2026-08-20 01:27:09,55.56,,,,,,,,,,,2024,SP
3554656,3,2,3429093492266687332,São Paulo,Sudeste,Municipal,26,8,8,30.77,30.77,724.38,708.99,2026-08-20 01:27:09,30.77,100.0,40.22,47.52,54.93,62.13,68.83,74.82,80.0,40.22,-9.45,2024,SP
3556602,3,2,3843799814830117420,São Paulo,Sudeste,Municipal,94,48,48,51.06,51.06,745.13,743.11,2026-08-20 01:27:09,50.96,94.0,65.56,68.3,70.92,73.4,75.75,77.95,80.0,65.56,-14.6,2024,SP
3101904,3,2,-8957284909002322128,Minas Gerais,Sudeste,Municipal,172,74,74,43.02,43.02,729.88,732.77,2026-08-20 01:27:09,42.26,95.03,48.26,54.32,60.25,65.89,71.12,75.84,80.0,,,2023,MG
3102308,2,2,-271382950878475059,Minas Gerais,Sudeste,Estadual,40,28,28,70.0,70.0,768.9,771.8,2026-08-20 01:27:09,47.66,,,,,,,,,,,2023,MG
3104908,3,2,-5936720519773272978,Minas Gerais,Sudeste,Municipal,91,65,65,71.43,71.43,761.24,767.25,2026-08-20 01:27:09,70.29,93.81,71.83,73.33,74.77,76.16,77.49,78.77,80.0,,,2023,MG
3106200,2,2,4253732789264806144,Minas Gerais,Sudeste,Estadual,5405,3683,3683,68.14,68.14,760.34,764.99,2026-08-20 01:27:09,65.95,,,,,,,,,,,2023,MG
3106200,3,2,3235388873561949864,Minas Gerais,Sudeste,Municipal,12640,7342,7342,58.09,58.09,749.12,752.52,2026-08-20 01:27:09,57.61,85.1,61.33,64.91,68.34,71.58,74.61,77.42,80.0,,,2023,MG
3107406,2,2,5713395948486484603,Minas Gerais,Sudeste,Estadual,194,112,112,57.73,57.73,752.56,753.75,2026-08-20 01:27:09,66.77,,,,,,,,,,,2023,MG
3113701,3,2,907495432235595904,Minas Gerais,Sudeste,Municipal,202,114,114,56.44,56.44,743.42,751.46,2026-08-20 01:27:09,56.45,93.52,60.36,64.14,67.75,71.16,74.35,77.3,80.0,,,2023,MG
3114501,3,2,-6279314055442640486,Minas Gerais,Sudeste,Municipal,219,168,169,76.71,77.17,771.03,771.64,2026-08-20 01:27:09,76.93,96.05,77.39,77.84,78.28,78.72,79.16,79.58,80.0,,,2023,MG
3115904,3,2,-2252841495200954234,Minas Gerais,Sudeste,Municipal,30,9,9,30.0,30.0,720.22,723.4,2026-08-20 01:27:09,28.81,78.95,35.95,43.78,51.93,59.98,67.52,74.25,80.0,,,2023,MG
3116308,3,2,-3574822035272678176,Minas Gerais,Sudeste,Municipal,18,13,13,72.22,72.22,758.22,764.92,2026-08-20 01:27:09,73.1,94.74,74.17,75.22,76.23,77.22,78.17,79.1,80.0,,,2023,MG
3119005,3,2,8594530645446086897,Minas Gerais,Sudeste,Municipal,39,22,22,56.41,56.41,750.34,750.35,2026-08-20 01:27:09,47.14,90.7,52.49,57.79,62.92,67.77,72.26,76.35,80.0,,,2023,MG
3125705,2,2,5877949494283255887,Minas Gerais,Sudeste,Estadual,9,7,7,77.78,77.78,772.2,757.93,2026-08-20 01:27:09,77.78,,,,,,,,,,,2023,MG
3126307,3,2,-9039854662043047443,Minas Gerais,Sudeste,Municipal,17,12,12,70.59,70.59,763.01,773.76,2026-08-20 01:27:09,70.59,0.0,0.0,66.05,69.2,72.19,74.99,77.59,80.0,,,2023,MG
3127404,3,2,-4512678008007203952,Minas Gerais,Sudeste,Municipal,51,32,32,62.75,62.75,755.3,766.3,2026-08-20 01:27:09,62.15,92.73,65.09,67.92,70.63,73.2,75.62,77.89,80.0,,,2023,MG
3128006,2,2,-4361827221337158956,Minas Gerais,Sudeste,Estadual,82,51,51,62.2,62.2,752.83,762.15,2026-08-20 01:27:09,62.4,,,,,,,,,,,2023,MG
3130408,3,2,-2760180067910565393,Minas Gerais,Sudeste,Municipal,71,52,52,73.24,73.24,758.82,771.98,2026-08-20 01:27:09,72.8,94.67,73.92,75.01,76.07,77.1,78.1,79.07,80.0,,,2023,MG
3132909,3,2,-3050746339659768959,Minas Gerais,Sudeste,Municipal,139,86,86,61.87,61.87,752.45,755.96,2026-08-20 01:27:09,61.13,96.53,64.25,67.25,70.12,72.83,75.39,77.78,80.0,,,2023,MG
3134004,3,2,6939818928121574442,Minas Gerais,Sudeste,Municipal,87,45,45,51.72,51.72,738.49,749.32,2026-08-20 01:27:09,52.26,93.55,56.85,61.32,65.61,69.66,73.42,76.87,80.0,,,2023,MG
3137304,3,2,-4084227111487221796,Minas Gerais,Sudeste,Municipal,44,18,18,40.91,40.91,734.52,733.92,2026-08-20 01:27:09,41.04,97.78,47.19,53.43,59.56,65.41,70.82,75.7,80.0,,,2023,MG
3139003,2,2,1817529557930702309,Minas Gerais,Sudeste,Estadual,54,47,47,87.04,87.04,784.6,786.6,2026-08-20 01:27:09,86.59,,,,,,,,,,,2023,MG
3141504,3,2,-1615474492789927363,Minas Gerais,Sudeste,Municipal,40,31,31,77.5,77.5,772.11,773.08,2026-08-20 01:27:09,79.65,88.89,79.7,79.75,79.8,79.85,79.9,79.95,80.0,,,2023,MG
3142205,3,2,4943405530641035281,Minas Gerais,Sudeste,Municipal,64,61,61,95.31,95.31,809.59,821.18,2026-08-20 01:27:09,96.19,96.97,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3143302,3,2,-7885995031124237428,Minas Gerais,Sudeste,Municipal,2117,1309,1309,61.83,61.83,753.86,756.4,2026-08-20 01:27:09,61.58,88.28,64.62,67.55,70.34,72.99,75.49,77.83,80.0,,,2023,MG
3150802,3,2,-1041548377884725020,Minas Gerais,Sudeste,Municipal,69,43,43,62.32,62.32,751.0,751.89,2026-08-20 01:27:09,60.14,89.61,63.43,66.59,69.62,72.48,75.17,77.68,80.0,,,2023,MG
3150901,3,2,1516570520635149633,Minas Gerais,Sudeste,Municipal,48,32,32,66.67,66.67,753.51,755.22,2026-08-20 01:27:09,66.27,85.71,68.5,70.65,72.71,74.68,76.55,78.33,80.0,,,2023,MG
3152907,3,2,-5227596146248329979,Minas Gerais,Sudeste,Municipal,69,44,44,63.77,63.77,759.8,764.47,2026-08-20 01:27:09,62.59,97.18,65.46,68.22,70.85,73.36,75.72,77.93,80.0,,,2023,MG
3159308,3,2,2548273586481242458,Minas Gerais,Sudeste,Municipal,38,16,16,42.11,42.11,727.28,729.75,2026-08-20 01:27:09,41.62,90.48,47.7,53.85,59.89,65.64,70.96,75.77,80.0,,,2023,MG
3159704,3,2,-5135171572033866023,Minas Gerais,Sudeste,Municipal,39,28,28,71.79,71.79,766.48,769.15,2026-08-20 01:27:09,72.97,92.86,74.06,75.13,76.16,77.17,78.14,79.09,80.0,,,2023,MG
3160207,3,2,1969233362716045916,Minas Gerais,Sudeste,Municipal,33,16,16,48.48,48.48,740.71,736.17,2026-08-20 01:27:09,46.96,86.84,52.34,57.67,62.82,67.7,72.22,76.33,80.0,,,2023,MG
3160900,3,2,-8056937410763730099,Minas Gerais,Sudeste,Municipal,67,46,46,68.66,68.66,767.27,769.46,2026-08-20 01:27:09,68.37,91.78,70.24,72.04,73.78,75.45,77.04,78.56,80.0,,,2023,MG
3160959,3,2,-1436610039275571173,Minas Gerais,Sudeste,Municipal,75,68,68,90.67,90.67,782.1,783.74,2026-08-20 01:27:09,90.7,97.4,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3165404,3,2,-5561086631736496176,Minas Gerais,Sudeste,Municipal,70,37,37,52.86,52.86,742.94,744.12,2026-08-20 01:27:09,52.93,97.22,57.41,61.77,65.95,69.9,73.57,76.94,80.0,,,2023,MG
3167202,3,2,5940583442567694245,Minas Gerais,Sudeste,Municipal,771,415,415,53.83,53.83,743.83,746.71,2026-08-20 01:27:09,53.59,78.67,57.97,62.22,66.29,70.14,73.72,77.01,80.0,,,2023,MG
4300570,3,2,-1530501544456792608,Rio Grande do Sul,Sul,Municipal,31,18,18,58.06,58.06,747.04,753.83,2026-08-20 01:27:09,58.3,81.58,73.84,74.95,76.02,77.06,78.08,79.05,80.0,73.84,-15.54,2024,RS
4303004,3,2,5209889429843864301,Rio Grande do Sul,Sul,Municipal,201,80,80,39.8,39.8,734.26,736.03,2026-08-20 01:27:09,40.2,79.45,61.21,64.82,68.27,71.53,74.58,77.4,80.0,61.21,-21.01,2024,RS
