cd_referencia,nu_ano,nu_rede,ds_rede,pc_taxa_alfabetizacao,pc_taxa_alfabetizacao_ano_anterior,vl_variacao_yoy,fl_evolucao_positiva,id_evolucao,ts_insercao,ds_nivel_geografico
2707008,2023,3,Municipal,29.05,,,,5254827284443551739,2026-08-20 01:27:09,MUNICIPIO
2707008,2024,3,Municipal,48.15,29.05,19.1,true,5974062617352305954,2026-08-20 01:27:09,MUNICIPIO
2707206,2023,5,Pública,33.38,,,,248065653170762936,2026-08-20 01:27:09,MUNICIPIO
2707206,2024,5,Pública,48.87,33.38,15.49,true,8698447055091909268,2026-08-20 01:27:09,MUNICIPIO
2708204,2023,3,Municipal,67.19,,,,-2430038699809682132,2026-08-20 01:27:09,MUNICIPIO
2708204,2024,3,Municipal,70.72,67.19,3.53,true,-3542291730554454454,2026-08-20 01:27:09,MUNICIPIO
2708956,2023,3,Municipal,51.9,,,,1839449000630948546,2026-08-20 01:27:09,MUNICIPIO
2708956,2024,3,Municipal,57.08,51.9,5.18,true,-2445020945922900052,2026-08-20 01:27:09,MUNICIPIO
2801504,2023,3,Municipal,24.85,,,,-4787517042128360436,2026-08-20 01:27:09,MUNICIPIO
2801504,2024,3,Municipal,16.16,24.85,-8.69,false,2850608989378893187,2026-08-20 01:27:09,MUNICIPIO
2803302,2023,5,Pública,42.14,,,,-1497976937058635149,2026-08-20 01:27:09,MUNICIPIO
2803302,2024,5,Pública,58.28,42.14,16.14,true,-4519408814699093789,2026-08-20 01:27:09,MUNICIPIO
2803401,2023,3,Municipal,26.06,,,,2119367648002021695,2026-08-20 01:27:09,MUNICIPIO
2803401,2024,3,Municipal,39.3,26.06,13.24,true,8542390635382789809,2026-08-20 01:27:09,MUNICIPIO
2804458,2023,3,Municipal,38.1,,,,6590779437779430120,2026-08-20 01:27:09,MUNICIPIO
2804458,2024,3,Municipal,59.01,38.1,20.91,true,-8271319259865097850,2026-08-20 01:27:09,MUNICIPIO
2805208,2023,5,Pública,16.22,,,,-398564593404999601,2026-08-20 01:27:09,MUNICIPIO
2805208,2024,5,Pública,40.26,16.22,24.04,true,-7505672728344868618,2026-08-20 01:27:09,MUNICIPIO
2900405,2023,3,Municipal,21.0,,,,6667765810415171365,2026-08-20 01:27:09,MUNICIPIO
2900405,2024,3,Municipal,30.43,21.0,9.43,true,-8388745938948226218,2026-08-20 01:27:09,MUNICIPIO
2900702,2023,3,Municipal,33.57,,,,-5473222465200482518,2026-08-20 01:27:09,MUNICIPIO
2900702,2024,3,Municipal,36.64,33.57,3.07,true,6001805612700773157,2026-08-20 01:27:09,MUNICIPIO
2901908,2023,5,Pública,17.78,,,,-355001831862527290,2026-08-20 01:27:09,MUNICIPIO
2901908,2024,5,Pública,16.52,17.78,-1.26,false,-2917184781637355372,2026-08-20 01:27:09,MUNICIPIO
2903904,2023,3,Municipal,33.88,,,,2405177155182794221,2026-08-20 01:27:09,MUNICIPIO
2903904,2024,3,Municipal,34.55,33.88,0.67,true,1414497475538193040,2026-08-20 01:27:09,MUNICIPIO
2904100,2024,0,Total,32.0,,,,-2599752058664948098,2026-08-20 01:27:09,MUNICIPIO
2905156,2023,5,Pública,24.86,,,,8087482990475072870,2026-08-20 01:27:09,MUNICIPIO
2905156,2024,5,Pública,46.43,24.86,21.57,true,-3256954509416338976,2026-08-20 01:27:09,MUNICIPIO
2908200,2023,3,Municipal,31.68,,,,-5249262574781964284,2026-08-20 01:27:09,MUNICIPIO
2908200,2024,3,Municipal,27.46,31.68,-4.22,false,7457295580575379520,2026-08-20 01:27:09,MUNICIPIO
2908200,2023,5,Pública,31.68,,,,-4753993157337238502,2026-08-20 01:27:09,MUNICIPIO
2908200,2024,5,Pública,27.46,31.68,-4.22,false,-5319271643916862271,2026-08-20 01:27:09,MUNICIPIO
2908606,2024,0,Total,28.14,,,,1722927351027261439,2026-08-20 01:27:09,MUNICIPIO
2908606,2023,5,Pública,40.59,,,,-6893232461820383414,2026-08-20 01:27:09,MUNICIPIO
2908606,2024,5,Pública,28.14,40.59,-12.45,false,3612074300975847990,2026-08-20 01:27:09,MUNICIPIO
2909307,2023,5,Pública,36.71,,,,5212237788391574846,2026-08-20 01:27:09,MUNICIPIO
2909307,2024,5,Pública,26.64,36.71,-10.07,false,-2016547997615499956,2026-08-20 01:27:09,MUNICIPIO
2910404,2024,0,Total,37.25,,,,6101189976125506878,2026-08-20 01:27:09,MUNICIPIO
2911659,2023,5,Pública,29.2,,,,3839663366727607303,2026-08-20 01:27:09,MUNICIPIO
2911659,2024,5,Pública,36.78,29.2,7.58,true,-9113186690362728309,2026-08-20 01:27:09,MUNICIPIO
2911808,2023,5,Pública,22.69,,,,-2747091985037569223,2026-08-20 01:27:09,MUNICIPIO
2911808,2024,5,Pública,22.64,22.69,-0.05,false,214169622927677733,2026-08-20 01:27:09,MUNICIPIO
2913101,2023,5,Pública,26.1,,,,-5291390123837248348,2026-08-20 01:27:09,MUNICIPIO
2913101,2024,5,Pública,28.0,26.1,1.9,true,7616080667086576239,2026-08-20 01:27:09,MUNICIPIO
2914406,2024,0,Total,44.24,,,,8675476890292295721,2026-08-20 01:27:09,MUNICIPIO
2914406,2023,3,Municipal,38.87,,,,131489025416388790,2026-08-20 01:27:09,MUNICIPIO
2914406,2024,3,Municipal,44.24,38.87,5.37,true,-5482741633940985219,2026-08-20 01:27:09,MUNICIPIO
2914505,2024,0,Total,32.53,,,,8662714143101473819,2026-08-20 01:27:09,MUNICIPIO
2917607,2023,3,Municipal,46.31,,,,-4168264862843523503,2026-08-20 01:27:09,MUNICIPIO
2917607,2024,3,Municipal,53.7,46.31,7.39,true,9078928200198749242,2026-08-20 01:27:09,MUNICIPIO
2919207,2024,0,Total,28.75,,,,-1688899309809362407,2026-08-20 01:27:09,MUNICIPIO
2919553,2023,5,Pública,29.41,,,,5542763255909008507,2026-08-20 01:27:09,MUNICIPIO
2919553,2024,5,Pública,35.72,29.41,6.31,true,1515462049107247944,2026-08-20 01:27:09,MUNICIPIO
2919900,2023,5,Pública,4.65,,,,-3160979441955111178,2026-08-20 01:27:09,MUNICIPIO
2919900,2024,5,Pública,12.5,4.65,7.85,true,-6872103974489397137,2026-08-20 01:27:09,MUNICIPIO
2920908,2023,3,Municipal,22.32,,,,8371816212608824202,2026-08-20 01:27:09,MUNICIPIO
2920908,2024,3,Municipal,26.73,22.32,4.41,true,721570866430364970,2026-08-20 01:27:09,MUNICIPIO
2921203,2023,3,Municipal,47.8,,,,-3404077218752942301,2026-08-20 01:27:09,MUNICIPIO
2921203,2024,3,Municipal,36.96,47.8,-10.84,false,5841782273333073104,2026-08-20 01:27:09,MUNICIPIO
2921401,2024,0,Total,29.41,,,,4403175364435006304,2026-08-20 01:27:09,MUNICIPIO
2922003,2024,0,Total,47.96,,,,6102398481224914564,2026-08-20 01:27:09,MUNICIPIO
2923308,2023,3,Municipal,35.94,,,,-998581110701386929,2026-08-20 01:27:09,MUNICIPIO
2923308,2024,3,Municipal,50.59,35.94,14.65,true,8883808999119107390,2026-08-20 01:27:09,MUNICIPIO
2923308,2023,5,Pública,35.94,,,,-4893128805427733188,2026-08-20 01:27:09,MUNICIPIO
2923308,2024,5,Pública,50.59,35.94,14.65,true,-1869593532245887362,2026-08-20 01:27:09,MUNICIPIO
2923407,2023,3,Municipal,45.51,,,,-1627027749494133714,2026-08-20 01:27:09,MUNICIPIO
2923407,2024,3,Municipal,35.76,45.51,-9.75,false,-4360139936909079976,2026-08-20 01:27:09,MUNICIPIO
2923803,2023,5,Pública,51.85,,,,253574040218739077,2026-08-20 01:27:09,MUNICIPIO
2923803,2024,5,Pública,39.8,51.85,-12.05,false,-4952258641137549973,2026-08-20 01:27:09,MUNICIPIO
2924009,2023,3,Municipal,24.79,,,,3059024796940291130,2026-08-20 01:27:09,MUNICIPIO
2924009,2024,3,Municipal,30.51,24.79,5.72,true,6884741929024910411,2026-08-20 01:27:09,MUNICIPIO
2924702,2023,5,Pública,64.26,,,,-5287497050962826917,2026-08-20 01:27:09,MUNICIPIO
2924702,2024,5,Pública,56.47,64.26,-7.79,false,5468142270941151896,2026-08-20 01:27:09,MUNICIPIO
2925600,2023,5,Pública,21.28,,,,-5737569858234240110,2026-08-20 01:27:09,MUNICIPIO
2925600,2024,5,Pública,20.0,21.28,-1.28,false,7685524007018943020,2026-08-20 01:27:09,MUNICIPIO
2925709,2024,0,Total,31.78,,,,4733991658604404587,2026-08-20 01:27:09,MUNICIPIO
2925931,2023,3,Municipal,38.72,,,,-1713379560824953353,2026-08-20 01:27:09,MUNICIPIO
2925931,2024,3,Municipal,75.47,38.72,36.75,true,8432333602121618847,2026-08-20 01:27:09,MUNICIPIO
2927408,2023,2,Estadual,65.36,,,,5815909209864184090,2026-08-20 01:27:09,MUNICIPIO
2927408,2024,2,Estadual,65.22,65.36,-0.14,false,6082001812898970681,2026-08-20 01:27:09,MUNICIPIO
2927705,2023,5,Pública,40.45,,,,300210230375957392,2026-08-20 01:27:09,MUNICIPIO
2927705,2024,5,Pública,37.36,40.45,-3.09,false,1788166140378738521,2026-08-20 01:27:09,MUNICIPIO
2928000,2024,0,Total,29.15,,,,-5928650980048176381,2026-08-20 01:27:09,MUNICIPIO
3100609,2023,5,Pública,66.7,,,,-3078869056236729392,2026-08-20 01:27:09,MUNICIPIO
3100609,2024,5,Pública,78.2,66.7,11.5,true,-7105956632004938829,2026-08-20 01:27:09,MUNICIPIO
3101003,2023,3,Municipal,42.77,,,,-8575614937245952939,2026-08-20 01:27:09,MUNICIPIO
3101003,2024,3,Municipal,74.46,42.77,31.69,true,3879038324966281123,2026-08-20 01:27:09,MUNICIPIO
3105608,2023,3,Municipal,59.28,,,,9134428486738998036,2026-08-20 01:27:09,MUNICIPIO
3105608,2024,3,Municipal,81.97,59.28,22.69,true,3414799700735557476,2026-08-20 01:27:09,MUNICIPIO
3107802,2023,3,Municipal,93.18,,,,2408645346193180837,2026-08-20 01:27:09,MUNICIPIO
3107802,2024,3,Municipal,75.91,93.18,-17.27,false,8662479910471167435,2026-08-20 01:27:09,MUNICIPIO
3107802,2023,5,Pública,74.34,,,,1138259061712582528,2026-08-20 01:27:09,MUNICIPIO
3107802,2024,5,Pública,77.48,74.34,3.14,true,7765841253430986716,2026-08-20 01:27:09,MUNICIPIO
3108206,2023,2,Estadual,50.0,,,,5631474023142922141,2026-08-20 01:27:09,MUNICIPIO
3108206,2024,2,Estadual,60.0,50.0,10.0,true,632736037811862061,2026-08-20 01:27:09,MUNICIPIO
3108552,2023,3,Municipal,76.74,,,,-8314569879635560771,2026-08-20 01:27:09,MUNICIPIO
3108552,2024,3,Municipal,76.71,76.74,-0.03,false,7984789319215478898,2026-08-20 01:27:09,MUNICIPIO
3111101,2023,3,Municipal,77.26,,,,-3852241494654310331,2026-08-20 01:27:09,MUNICIPIO
3111101,2024,3,Municipal,75.03,77.26,-2.23,false,-270236242013475325,2026-08-20 01:27:09,MUNICIPIO
3112059,2023,5,Pública,60.18,,,,7361353284177551886,2026-08-20 01:27:09,MUNICIPIO
3112059,2024,5,Pública,65.99,60.18,5.81,true,7881723913370567022,2026-08-20 01:27:09,MUNICIPIO
3112505,2024,5,Pública,77.92,,,,5599594319348284960,2026-08-20 01:27:09,MUNICIPIO
3113206,2023,3,Municipal,71.8,,,,-242058390531649531,2026-08-20 01:27:09,MUNICIPIO
3113206,2024,3,Municipal,80.43,71.8,8.63,true,-5855101452849576965,2026-08-20 01:27:09,MUNICIPIO
3117306,2023,5,Pública,55.38,,,,1241017746232077009,2026-08-20 01:27:09,MUNICIPIO
3117306,2024,5,Pública,58.64,55.38,3.26,true,-8664833337525402956,2026-08-20 01:27:09,MUNICIPIO
3120300,2023,3,Municipal,26.36,,,,-7215321593031819129,2026-08-20 01:27:09,MUNICIPIO
3120300,2024,3,Municipal,54.17,26.36,27.81,true,-7288569285984263222,2026-08-20 01:27:09,MUNICIPIO
3120409,2023,5,Pública,72.12,,,,5920641913987012919,2026-08-20 01:27:09,MUNICIPIO
3120409,2024,5,Pública,89.96,72.12,17.84,true,-6743181238843673201,2026-08-20 01:27:09,MUNICIPIO
3121100,2023,5,Pública,63.46,,,,6241010723270839533,2026-08-20 01:27:09,MUNICIPIO
3121100,2024,5,Pública,93.02,63.46,29.56,true,4337306692151293278,2026-08-20 01:27:09,MUNICIPIO
3122702,2023,5,Pública,66.83,,,,-7333615484377089320,2026-08-20 01:27:09,MUNICIPIO
3122702,2024,5,Pública,92.48,66.83,25.65,true,-2546036251945958661,2026-08-20 01:27:09,MUNICIPIO
3122900,2023,5,Pública,47.11,,,,6140710474150093261,2026-08-20 01:27:09,MUNICIPIO
3122900,2024,5,Pública,95.71,47.11,48.6,true,-935489422119389600,2026-08-20 01:27:09,MUNICIPIO
3124104,2023,3,Municipal,50.73,,,,6169210562254501853,2026-08-20 01:27:09,MUNICIPIO
3124104,2024,3,Municipal,67.38,50.73,16.65,true,1753154776488875617,2026-08-20 01:27:09,MUNICIPIO
3125507,2023,3,Municipal,80.13,,,,7108365293880996476,2026-08-20 01:27:09,MUNICIPIO
3125507,2024,3,Municipal,83.33,80.13,3.2,true,-1229470772911755587,2026-08-20 01:27:09,MUNICIPIO
3126109,2023,5,Pública,67.98,,,,-3765953304622455086,2026-08-20 01:27:09,MUNICIPIO
3126109,2024,5,Pública,85.91,67.98,17.93,true,-7415571347668326833,2026-08-20 01:27:09,MUNICIPIO
3126604,2023,3,Municipal,31.48,,,,4407240822188866413,2026-08-20 01:27:09,MUNICIPIO
3126604,2024,3,Municipal,37.5,31.48,6.02,true,-3134274106993890255,2026-08-20 01:27:09,MUNICIPIO
3127073,2023,3,Municipal,43.91,,,,-4684239739459379813,2026-08-20 01:27:09,MUNICIPIO
3127073,2024,3,Municipal,66.89,43.91,22.98,true,6746602262517600211,2026-08-20 01:27:09,MUNICIPIO
3129657,2023,2,Estadual,82.22,,,,-7062102920100859316,2026-08-20 01:27:09,MUNICIPIO
3129657,2024,2,Estadual,88.24,82.22,6.02,true,2219469523836374825,2026-08-20 01:27:09,MUNICIPIO
3132701,2023,3,Municipal,51.6,,,,4059593155398242179,2026-08-20 01:27:09,MUNICIPIO
3132701,2024,3,Municipal,56.95,51.6,5.35,true,2645835111411901577,2026-08-20 01:27:09,MUNICIPIO
3139607,2023,3,Municipal,49.94,,,,6627156818966075091,2026-08-20 01:27:09,MUNICIPIO
3139607,2024,3,Municipal,71.17,49.94,21.23,true,4049599462080191440,2026-08-20 01:27:09,MUNICIPIO
3139805,2023,3,Municipal,54.82,,,,-1724492018526859505,2026-08-20 01:27:09,MUNICIPIO
3139805,2024,3,Municipal,49.4,54.82,-5.42,false,-4333871798411215504,2026-08-20 01:27:09,MUNICIPIO
3140506,2023,3,Municipal,56.02,,,,3200989245800070198,2026-08-20 01:27:09,MUNICIPIO
3140506,2024,3,Municipal,70.72,56.02,14.7,true,2040049313233151320,2026-08-20 01:27:09,MUNICIPIO
3144300,2023,2,Estadual,64.92,,,,-8473934724597510351,2026-08-20 01:27:09,MUNICIPIO
3144300,2024,2,Estadual,61.37,64.92,-3.55,false,4210587788712407893,2026-08-20 01:27:09,MUNICIPIO
3145505,2023,3,Municipal,62.27,,,,-276404829686435398,2026-08-20 01:27:09,MUNICIPIO
3145505,2024,3,Municipal,94.29,62.27,32.02,true,-1717237211650769064,2026-08-20 01:27:09,MUNICIPIO
3146206,2023,5,Pública,51.25,,,,3496583679734817696,2026-08-20 01:27:09,MUNICIPIO
3146206,2024,5,Pública,78.41,51.25,27.16,true,6610607390414587310,2026-08-20 01:27:09,MUNICIPIO
3147907,2023,5,Pública,63.73,,,,-88739673581927427,2026-08-20 01:27:09,MUNICIPIO
3147907,2024,5,Pública,82.88,63.73,19.15,true,-835872477668289948,2026-08-20 01:27:09,MUNICIPIO
3149903,2023,5,Pública,71.24,,,,-5306018358160320289,2026-08-20 01:27:09,MUNICIPIO
3149903,2024,5,Pública,79.12,71.24,7.88,true,-2238354059210516169,2026-08-20 01:27:09,MUNICIPIO
3150901,2023,3,Municipal,66.27,,,,2667131323121089900,2026-08-20 01:27:09,MUNICIPIO
3150901,2024,3,Municipal,78.97,66.27,12.7,true,-5895777237545695327,2026-08-20 01:27:09,MUNICIPIO
3152907,2023,5,Pública,64.14,,,,-3421775786551009593,2026-08-20 01:27:09,MUNICIPIO
3152907,2024,5,Pública,76.97,64.14,12.83,true,-8591898537490920844,2026-08-20 01:27:09,MUNICIPIO
3153707,2023,3,Municipal,42.5,,,,7613053157792048299,2026-08-20 01:27:09,MUNICIPIO
3153707,2024,3,Municipal,63.55,42.5,21.05,true,-6822926355770809655,2026-08-20 01:27:09,MUNICIPIO
3153806,2023,3,Municipal,61.54,,,,6236140667079162761,2026-08-20 01:27:09,MUNICIPIO
3153806,2024,3,Municipal,95.0,61.54,33.46,true,-181294557306124502,2026-08-20 01:27:09,MUNICIPIO
3154150,2023,5,Pública,39.44,,,,7885504904526976358,2026-08-20 01:27:09,MUNICIPIO
3154150,2024,5,Pública,85.67,39.44,46.23,true,-1325129220287304513,2026-08-20 01:27:09,MUNICIPIO
3154200,2023,3,Municipal,57.85,,,,-7326846260376742039,2026-08-20 01:27:09,MUNICIPIO
3154200,2024,3,Municipal,82.11,57.85,24.26,true,-4240848032013362336,2026-08-20 01:27:09,MUNICIPIO
3155702,2023,5,Pública,79.25,,,,-1743513916861102843,2026-08-20 01:27:09,MUNICIPIO
3155702,2024,5,Pública,79.95,79.25,0.7,true,6998868149459642023,2026-08-20 01:27:09,MUNICIPIO
3156304,2023,5,Pública,44.73,,,,-6446343495130024491,2026-08-20 01:27:09,MUNICIPIO
3156304,2024,5,Pública,81.95,44.73,37.22,true,-5901100920762941383,2026-08-20 01:27:09,MUNICIPIO
3156403,2023,5,Pública,57.73,,,,-8179315785046689710,2026-08-20 01:27:09,MUNICIPIO
3156403,2024,5,Pública,70.69,57.73,12.96,true,-1323163955933184946,2026-08-20 01:27:09,MUNICIPIO
3156700,2023,5,Pública,57.15,,,,-3843768807411873094,2026-08-20 01:27:09,MUNICIPIO
3156700,2024,5,Pública,71.68,57.15,14.53,true,-2083034210195606702,2026-08-20 01:27:09,MUNICIPIO
3157708,2023,5,Pública,62.9,,,,-6027668148990104798,2026-08-20 01:27:09,MUNICIPIO
3157708,2024,5,Pública,58.13,62.9,-4.77,false,85012359908424800,2026-08-20 01:27:09,MUNICIPIO
3158003,2023,5,Pública,54.64,,,,6679750903982687631,2026-08-20 01:27:09,MUNICIPIO
3158003,2024,5,Pública,77.79,54.64,23.15,true,548125908832526863,2026-08-20 01:27:09,MUNICIPIO
3158201,2023,2,Estadual,84.43,,,,1969885965120816407,2026-08-20 01:27:09,MUNICIPIO
3158201,2024,2,Estadual,95.51,84.43,11.08,true,-711166202330845431,2026-08-20 01:27:09,MUNICIPIO
3159605,2023,3,Municipal,49.69,,,,-3978652778947424724,2026-08-20 01:27:09,MUNICIPIO
3159605,2024,3,Municipal,72.16,49.69,22.47,true,-1105103978319021455,2026-08-20 01:27:09,MUNICIPIO
3160801,2023,5,Pública,58.23,,,,-6780220632180242970,2026-08-20 01:27:09,MUNICIPIO
3160801,2024,5,Pública,76.67,58.23,18.44,true,-6525550415261232269,2026-08-20 01:27:09,MUNICIPIO
3161908,2023,3,Municipal,80.53,,,,5144669553561150157,2026-08-20 01:27:09,MUNICIPIO
3161908,2024,3,Municipal,91.6,80.53,11.07,true,6299349537139957711,2026-08-20 01:27:09,MUNICIPIO
3162575,2023,5,Pública,79.89,,,,-7448194726978327511,2026-08-20 01:27:09,MUNICIPIO
3162575,2024,5,Pública,71.7,79.89,-8.19,false,5038677662558085553,2026-08-20 01:27:09,MUNICIPIO
3162948,2023,5,Pública,85.61,,,,1626329420777597167,2026-08-20 01:27:09,MUNICIPIO
3162948,2024,5,Pública,75.22,85.61,-10.39,false,870523766617674916,2026-08-20 01:27:09,MUNICIPIO
3163003,2023,5,Pública,72.52,,,,-8158817292880923609,2026-08-20 01:27:09,MUNICIPIO
3163003,2024,5,Pública,52.73,72.52,-19.79,false,-5149987850080485601,2026-08-20 01:27:09,MUNICIPIO
3165008,2023,3,Municipal,90.52,,,,-2810292656970911065,2026-08-20 01:27:09,MUNICIPIO
3165008,2024,3,Municipal,94.92,90.52,4.4,true,8539692023108672247,2026-08-20 01:27:09,MUNICIPIO
3165560,2023,5,Pública,76.47,,,,3406733254453381284,2026-08-20 01:27:09,MUNICIPIO
3165560,2024,5,Pública,84.62,76.47,8.15,true,-3724004364349895324,2026-08-20 01:27:09,MUNICIPIO
3167103,2023,5,Pública,66.85,,,,729311840437045955,2026-08-20 01:27:09,MUNICIPIO
3167103,2024,5,Pública,66.49,66.85,-0.36,false,-5090262646872854027,2026-08-20 01:27:09,MUNICIPIO
3167905,2023,5,Pública,80.53,,,,4529640725741462544,2026-08-20 01:27:09,MUNICIPIO
3167905,2024,5,Pública,74.43,80.53,-6.1,false,3768127462727644131,2026-08-20 01:27:09,MUNICIPIO
3168903,2023,3,Municipal,59.26,,,,-3730775770244156664,2026-08-20 01:27:09,MUNICIPIO
3168903,2024,3,Municipal,81.76,59.26,22.5,true,5480383780929647487,2026-08-20 01:27:09,MUNICIPIO
3171071,2023,3,Municipal,62.13,,,,-3758543828541135253,2026-08-20 01:27:09,MUNICIPIO
3171071,2024,3,Municipal,77.02,62.13,14.89,true,-298237715130476383,2026-08-20 01:27:09,MUNICIPIO
3171907,2023,3,Municipal,87.28,,,,8814772769519598986,2026-08-20 01:27:09,MUNICIPIO
3171907,2024,3,Municipal,70.97,87.28,-16.31,false,-7009563466418588006,2026-08-20 01:27:09,MUNICIPIO
3172103,2023,5,Pública,50.77,,,,-257668755141607262,2026-08-20 01:27:09,MUNICIPIO
3172103,2024,5,Pública,76.28,50.77,25.51,true,-8354563607022242455,2026-08-20 01:27:09,MUNICIPIO
3200102,2023,5,Pública,87.36,,,,6115704621792069378,2026-08-20 01:27:09,MUNICIPIO
3200102,2024,5,Pública,91.7,87.36,4.34,true,-733684454545719053,2026-08-20 01:27:09,MUNICIPIO
3200508,2023,5,Pública,58.4,,,,-5510257090054459431,2026-08-20 01:27:09,MUNICIPIO
3200508,2024,5,Pública,62.88,58.4,4.48,true,1365243168980877726,2026-08-20 01:27:09,MUNICIPIO
3204054,2023,2,Estadual,65.05,,,,8704897203303674797,2026-08-20 01:27:09,MUNICIPIO
3204054,2024,2,Estadual,92.31,65.05,27.26,true,-9013560528643567287,2026-08-20 01:27:09,MUNICIPIO
3204500,2023,5,Pública,83.8,,,,-9180673124552492754,2026-08-20 01:27:09,MUNICIPIO
3204500,2024,5,Pública,74.54,83.8,-9.26,false,-7604106515422115248,2026-08-20 01:27:09,MUNICIPIO
3204708,2023,3,Municipal,72.46,,,,-1915120569597010295,2026-08-20 01:27:09,MUNICIPIO
3204708,2024,3,Municipal,80.69,72.46,8.23,true,-4104338585379590441,2026-08-20 01:27:09,MUNICIPIO
3300605,2023,5,Pública,57.91,,,,954313040980172036,2026-08-20 01:27:09,MUNICIPIO
3300605,2024,5,Pública,70.64,57.91,12.73,true,-2177337528351071150,2026-08-20 01:27:09,MUNICIPIO
3301801,2023,3,Municipal,63.0,,,,5054516531762805471,2026-08-20 01:27:09,MUNICIPIO
3301801,2024,3,Municipal,55.56,63.0,-7.44,false,-5674382346115906131,2026-08-20 01:27:09,MUNICIPIO
3303708,2023,5,Pública,49.95,,,,540124915855160025,2026-08-20 01:27:09,MUNICIPIO
3303708,2024,5,Pública,51.96,49.95,2.01,true,-1694585973292025372,2026-08-20 01:27:09,MUNICIPIO
3304003,2023,3,Municipal,58.8,,,,-3665777738008046695,2026-08-20 01:27:09,MUNICIPIO
3304003,2024,3,Municipal,60.43,58.8,1.63,true,-6609706119278777923,2026-08-20 01:27:09,MUNICIPIO
3305554,2023,5,Pública,46.5,,,,5287147346263918010,2026-08-20 01:27:09,MUNICIPIO
3305554,2024,5,Pública,50.53,46.5,4.03,true,6798581655612771797,2026-08-20 01:27:09,MUNICIPIO
3500550,2024,5,Pública,48.99,,,,4235212390258597393,2026-08-20 01:27:09,MUNICIPIO
3502200,2024,5,Pública,59.71,,,,-4933279434584691750,2026-08-20 01:27:09,MUNICIPIO
3502705,2023,2,Estadual,54.68,,,,-1591105846288535082,2026-08-20 01:27:09,MUNICIPIO
3502705,2024,2,Estadual,64.51,54.68,9.83,true,7750700606235117748,2026-08-20 01:27:09,MUNICIPIO
3504107,2023,3,Municipal,70.55,,,,2938027846350172493,2026-08-20 01:27:09,MUNICIPIO
3504107,2024,3,Municipal,65.46,70.55,-5.09,false,8121980432547370483,2026-08-20 01:27:09,MUNICIPIO
3505609,2023,3,Municipal,55.45,,,,-130513813230837233,2026-08-20 01:27:09,MUNICIPIO
3505609,2024,3,Municipal,51.43,55.45,-4.02,false,281776741095284755,2026-08-20 01:27:09,MUNICIPIO
3506359,2024,5,Pública,69.58,,,,2387601666993871234,2026-08-20 01:27:09,MUNICIPIO
3511300,2024,5,Pública,55.73,,,,-6223578991832813206,2026-08-20 01:27:09,MUNICIPIO
3513009,2023,5,Pública,50.73,,,,-8768199286854161883,2026-08-20 01:27:09,MUNICIPIO
3513009,2024,5,Pública,49.49,50.73,-1.24,false,1465958281534513770,2026-08-20 01:27:09,MUNICIPIO
3513900,2023,3,Municipal,52.32,,,,-4824750890865352695,2026-08-20 01:27:09,MUNICIPIO
3513900,2024,3,Municipal,61.36,52.32,9.04,true,8367596125177622760,2026-08-20 01:27:09,MUNICIPIO
3517505,2024,5,Pública,70.54,,,,3207631661497205599,2026-08-20 01:27:09,MUNICIPIO
3519402,2023,3,Municipal,71.16,,,,-3091534405998300460,2026-08-20 01:27:09,MUNICIPIO
3519402,2024,3,Municipal,61.64,71.16,-9.52,false,7957468987325577373,2026-08-20 01:27:09,MUNICIPIO
3520103,2024,5,Pública,55.6,,,,-7530050032116242279,2026-08-20 01:27:09,MUNICIPIO
3520202,2023,3,Municipal,61.45,,,,6911614153920741751,2026-08-20 01:27:09,MUNICIPIO
3520202,2024,3,Municipal,50.61,61.45,-10.84,false,-8598943752067195556,2026-08-20 01:27:09,MUNICIPIO
3521150,2024,5,Pública,43.3,,,,-5463583330071764049,2026-08-20 01:27:09,MUNICIPIO
3521705,2024,5,Pública,86.29,,,,6248672553686674871,2026-08-20 01:27:09,MUNICIPIO
3522000,2023,3,Municipal,53.84,,,,7027780664584803877,2026-08-20 01:27:09,MUNICIPIO
3522000,2024,3,Municipal,44.34,53.84,-9.5,false,4534929659393710428,2026-08-20 01:27:09,MUNICIPIO
3522158,2023,3,Municipal,60.87,,,,962357173837135728,2026-08-20 01:27:09,MUNICIPIO
3522158,2024,3,Municipal,51.85,60.87,-9.02,false,-1382401211367866820,2026-08-20 01:27:09,MUNICIPIO
3522653,2024,5,Pública,29.85,,,,-5139346565462192698,2026-08-20 01:27:09,MUNICIPIO
3523107,2023,2,Estadual,34.09,,,,-6789444723456908467,2026-08-20 01:27:09,MUNICIPIO
3523107,2024,2,Estadual,64.61,34.09,30.52,true,8118677961070388703,2026-08-20 01:27:09,MUNICIPIO
3524105,2024,5,Pública,49.94,,,,5249062637110013133,2026-08-20 01:27:09,MUNICIPIO
3524303,2023,3,Municipal,53.01,,,,5574695148179718658,2026-08-20 01:27:09,MUNICIPIO
3524303,2024,3,Municipal,57.94,53.01,4.93,true,-886567226023142741,2026-08-20 01:27:09,MUNICIPIO
3525607,2023,3,Municipal,81.82,,,,8496447974769802954,2026-08-20 01:27:09,MUNICIPIO
3525607,2024,3,Municipal,65.42,81.82,-16.4,false,8492451069211951720,2026-08-20 01:27:09,MUNICIPIO
3526803,2023,3,Municipal,61.31,,,,2547060171568100879,2026-08-20 01:27:09,MUNICIPIO
