id_indicador_municipio,id_municipio,nome_uf,nome_regiao,nu_rede,ds_rede,nu_serie,qt_alunos_avaliados,qt_alunos_alfabetizados,qt_alunos_alfabetizados_corte,pc_indicador_alfabetizacao,pc_indicador_alfabetizacao_corte,vl_proficiencia_media,vl_proficiencia_mediana,ts_insercao,nu_ano,sigla_uf
319780387738755041,4318408,Rio Grande do Sul,Sul,3,Municipal,2,58,48,48,82.76,82.76,755.31,759.73,2026-08-20 01:27:09,2023,RS
-5580663678604254042,4318465,Rio Grande do Sul,Sul,3,Municipal,2,15,13,13,86.67,86.67,747.22,750.74,2026-08-20 01:27:09,2023,RS
-1142757357741368237,4318804,Rio Grande do Sul,Sul,3,Municipal,2,234,182,182,77.78,77.78,755.07,760.74,2026-08-20 01:27:09,2023,RS
6941216836650721264,4319000,Rio Grande do Sul,Sul,2,Estadual,2,82,67,67,81.71,81.71,760.53,768.39,2026-08-20 01:27:09,2023,RS
-494594136678104810,4319372,Rio Grande do Sul,Sul,3,Municipal,2,14,12,12,85.71,85.71,769.25,772.91,2026-08-20 01:27:09,2023,RS
-7007411549752858032,4319752,Rio Grande do Sul,Sul,3,Municipal,2,15,15,15,100.0,100.0,771.31,770.36,2026-08-20 01:27:09,2023,RS
2443115876638100688,4321303,Rio Grande do Sul,Sul,3,Municipal,2,102,53,53,51.96,51.96,736.88,744.65,2026-08-20 01:27:09,2023,RS
-2840697320628673187,4322103,Rio Grande do Sul,Sul,2,Estadual,2,33,26,26,78.79,78.79,766.53,771.4,2026-08-20 01:27:09,2023,RS
-4504105782047148378,4322186,Rio Grande do Sul,Sul,3,Municipal,2,11,9,9,81.82,81.82,769.39,775.95,2026-08-20 01:27:09,2023,RS
-2190383609737667409,4323358,Rio Grande do Sul,Sul,3,Municipal,2,27,19,19,70.37,70.37,755.01,756.82,2026-08-20 01:27:09,2023,RS
-4289410687311639850,4323408,Rio Grande do Sul,Sul,2,Estadual,2,19,15,15,78.95,78.95,775.83,778.48,2026-08-20 01:27:09,2023,RS
4284686900203460580,3103009,Minas Gerais,Sudeste,2,Estadual,2,64,54,54,84.38,84.38,775.56,777.43,2026-08-20 01:27:09,2024,MG
-4943815669206985010,3103504,Minas Gerais,Sudeste,3,Municipal,2,753,491,491,65.21,65.21,751.81,760.63,2026-08-20 01:27:09,2024,MG
3792589538938105978,3108206,Minas Gerais,Sudeste,2,Estadual,2,15,9,9,60.0,60.0,740.76,777.26,2026-08-20 01:27:09,2024,MG
-932599864837053959,3109303,Minas Gerais,Sudeste,3,Municipal,2,292,183,183,62.67,62.67,750.69,757.36,2026-08-20 01:27:09,2024,MG
5223231788068403683,3115508,Minas Gerais,Sudeste,3,Municipal,2,136,106,106,77.94,77.94,760.28,764.92,2026-08-20 01:27:09,2024,MG
-2414087604600086919,3117504,Minas Gerais,Sudeste,3,Municipal,2,186,154,154,82.8,82.8,770.04,771.92,2026-08-20 01:27:09,2024,MG
8005732456122865827,3118205,Minas Gerais,Sudeste,3,Municipal,2,75,49,49,65.33,65.33,754.09,765.15,2026-08-20 01:27:09,2024,MG
8470822906570468654,3125705,Minas Gerais,Sudeste,3,Municipal,2,108,81,81,75.0,75.0,756.58,762.41,2026-08-20 01:27:09,2024,MG
4706373628813502602,3127305,Minas Gerais,Sudeste,3,Municipal,2,68,43,43,63.24,63.24,749.15,756.29,2026-08-20 01:27:09,2024,MG
5316973316990074028,3129806,Minas Gerais,Sudeste,3,Municipal,2,1265,803,803,63.48,63.48,748.93,755.88,2026-08-20 01:27:09,2024,MG
2342200251199336107,3129905,Minas Gerais,Sudeste,3,Municipal,2,32,25,25,78.13,78.13,758.25,761.79,2026-08-20 01:27:09,2024,MG
689100589789974241,3131802,Minas Gerais,Sudeste,3,Municipal,2,102,85,85,83.33,83.33,764.98,769.12,2026-08-20 01:27:09,2024,MG
-1107105540386881985,3135100,Minas Gerais,Sudeste,3,Municipal,2,293,180,180,61.43,61.43,750.13,754.2,2026-08-20 01:27:09,2024,MG
2798007915420174312,3139102,Minas Gerais,Sudeste,3,Municipal,2,59,42,42,71.19,71.19,759.17,765.06,2026-08-20 01:27:09,2024,MG
2039942729467044816,3139201,Minas Gerais,Sudeste,3,Municipal,2,62,48,48,77.42,77.42,761.58,768.36,2026-08-20 01:27:09,2024,MG
-2227427197803375680,3139300,Minas Gerais,Sudeste,2,Estadual,2,91,39,39,42.86,42.86,732.45,734.33,2026-08-20 01:27:09,2024,MG
1049551712994766582,3145372,Minas Gerais,Sudeste,3,Municipal,2,30,28,28,93.33,93.33,771.5,771.64,2026-08-20 01:27:09,2024,MG
1058395160017269658,3146404,Minas Gerais,Sudeste,3,Municipal,2,47,39,39,82.98,82.98,776.25,780.66,2026-08-20 01:27:09,2024,MG
-2656695550893933791,3147907,Minas Gerais,Sudeste,2,Estadual,2,279,205,205,73.48,73.48,762.29,768.52,2026-08-20 01:27:09,2024,MG
277177152860466746,3150505,Minas Gerais,Sudeste,3,Municipal,2,71,67,67,94.37,94.37,788.89,792.9,2026-08-20 01:27:09,2024,MG
4580830567951863901,3152907,Minas Gerais,Sudeste,3,Municipal,2,69,62,62,89.86,89.86,785.4,789.42,2026-08-20 01:27:09,2024,MG
-493267864421640005,3153301,Minas Gerais,Sudeste,3,Municipal,2,44,35,35,79.55,79.55,762.26,764.24,2026-08-20 01:27:09,2024,MG
-9204977629784730860,3162302,Minas Gerais,Sudeste,3,Municipal,2,25,18,18,72.0,72.0,748.58,761.16,2026-08-20 01:27:09,2024,MG
-8212522043515041497,3164431,Minas Gerais,Sudeste,3,Municipal,2,26,24,24,92.31,92.31,780.14,779.33,2026-08-20 01:27:09,2024,MG
-7146956191320961763,3165404,Minas Gerais,Sudeste,3,Municipal,2,69,52,52,75.36,75.36,758.78,760.43,2026-08-20 01:27:09,2024,MG
4366451693037608459,3168002,Minas Gerais,Sudeste,3,Municipal,2,358,310,310,86.59,86.59,776.48,776.83,2026-08-20 01:27:09,2024,MG
-676806166606622558,3169703,Minas Gerais,Sudeste,2,Estadual,2,107,95,95,88.79,88.79,772.84,772.09,2026-08-20 01:27:09,2024,MG
8090085391831686074,3170305,Minas Gerais,Sudeste,3,Municipal,2,30,15,15,50.0,50.0,751.05,741.38,2026-08-20 01:27:09,2024,MG
-6654262582615285511,3100302,Minas Gerais,Sudeste,3,Municipal,2,15,13,13,86.67,86.67,786.22,778.38,2026-08-20 01:27:09,2024,MG
-6989101231307811840,3102902,Minas Gerais,Sudeste,3,Municipal,2,58,41,41,70.69,70.69,759.01,768.19,2026-08-20 01:27:09,2024,MG
-4964496752313636622,3107109,Minas Gerais,Sudeste,3,Municipal,2,447,335,335,74.94,74.94,766.34,770.9,2026-08-20 01:27:09,2024,MG
2237719054876826881,3107307,Minas Gerais,Sudeste,3,Municipal,2,97,65,65,67.01,67.01,752.24,759.18,2026-08-20 01:27:09,2024,MG
5772404249841526763,3110004,Minas Gerais,Sudeste,3,Municipal,2,345,246,246,71.3,71.3,754.54,761.01,2026-08-20 01:27:09,2024,MG
-2005582705703194383,3111309,Minas Gerais,Sudeste,3,Municipal,2,89,68,68,76.4,76.4,759.88,767.81,2026-08-20 01:27:09,2024,MG
4780384189997064922,3112604,Minas Gerais,Sudeste,3,Municipal,2,173,128,128,73.99,73.99,762.02,769.48,2026-08-20 01:27:09,2024,MG
-2516246092929999244,3114907,Minas Gerais,Sudeste,3,Municipal,2,17,16,16,94.12,94.12,784.64,784.85,2026-08-20 01:27:09,2024,MG
1455013597588329882,3116308,Minas Gerais,Sudeste,3,Municipal,2,12,11,11,91.67,91.67,783.24,773.29,2026-08-20 01:27:09,2024,MG
-2146779978375628343,3117504,Minas Gerais,Sudeste,2,Estadual,2,20,12,12,60.0,60.0,747.63,747.97,2026-08-20 01:27:09,2024,MG
-4719890416476743660,3120839,Minas Gerais,Sudeste,3,Municipal,2,52,36,36,69.23,69.23,755.96,755.68,2026-08-20 01:27:09,2024,MG
-730531628537280343,3123809,Minas Gerais,Sudeste,3,Municipal,2,93,71,71,76.34,76.34,754.33,757.45,2026-08-20 01:27:09,2024,MG
-2951572999046528975,3125002,Minas Gerais,Sudeste,3,Municipal,2,59,38,38,64.41,64.41,747.48,759.73,2026-08-20 01:27:09,2024,MG
2018233034360513065,3125101,Minas Gerais,Sudeste,3,Municipal,2,725,502,502,69.24,69.24,755.54,762.64,2026-08-20 01:27:09,2024,MG
-2745138196890266948,3127206,Minas Gerais,Sudeste,3,Municipal,2,42,29,29,69.05,69.05,760.05,762.73,2026-08-20 01:27:09,2024,MG
-7602841942417696691,3130309,Minas Gerais,Sudeste,3,Municipal,2,66,62,62,93.94,93.94,798.33,799.5,2026-08-20 01:27:09,2024,MG
5949261959735991692,3131406,Minas Gerais,Sudeste,3,Municipal,2,38,29,29,76.32,76.32,760.6,764.7,2026-08-20 01:27:09,2024,MG
790905653714489805,3135803,Minas Gerais,Sudeste,3,Municipal,2,112,62,62,55.36,55.36,739.56,748.22,2026-08-20 01:27:09,2024,MG
-3691915296777411645,3138302,Minas Gerais,Sudeste,2,Estadual,2,35,26,26,74.29,74.29,763.78,768.72,2026-08-20 01:27:09,2024,MG
8475583950192085075,3142809,Minas Gerais,Sudeste,3,Municipal,2,218,124,124,56.88,56.88,738.27,749.72,2026-08-20 01:27:09,2024,MG
-6608753862596594845,3146909,Minas Gerais,Sudeste,2,Estadual,2,10,10,10,100.0,100.0,783.99,772.7,2026-08-20 01:27:09,2024,MG
280563499391473953,3147105,Minas Gerais,Sudeste,3,Municipal,2,455,317,317,69.67,69.67,753.99,758.54,2026-08-20 01:27:09,2024,MG
-2431376672554738595,3147402,Minas Gerais,Sudeste,2,Estadual,2,51,39,39,76.47,76.47,750.99,757.48,2026-08-20 01:27:09,2024,MG
-1551780150524237340,3157658,Minas Gerais,Sudeste,3,Municipal,2,44,40,40,90.91,90.91,775.92,773.92,2026-08-20 01:27:09,2024,MG
484627023368226984,3161304,Minas Gerais,Sudeste,3,Municipal,2,67,51,51,76.12,76.12,761.96,765.32,2026-08-20 01:27:09,2024,MG
609236466962355473,3164803,Minas Gerais,Sudeste,3,Municipal,2,9,9,9,100.0,100.0,781.3,780.54,2026-08-20 01:27:09,2024,MG
1903122852849277176,3169109,Minas Gerais,Sudeste,3,Municipal,2,109,97,97,88.99,88.99,769.47,770.7,2026-08-20 01:27:09,2024,MG
-4263299640138316616,3170529,Minas Gerais,Sudeste,3,Municipal,2,95,64,64,67.37,67.37,759.52,763.45,2026-08-20 01:27:09,2024,MG
-9098901816455423405,3171204,Minas Gerais,Sudeste,2,Estadual,2,24,22,22,91.67,91.67,788.53,784.5,2026-08-20 01:27:09,2024,MG
-189442718499670311,3101631,Minas Gerais,Sudeste,3,Municipal,2,63,45,45,71.43,71.43,763.7,765.29,2026-08-20 01:27:09,2023,MG
7639020544023187664,3102852,Minas Gerais,Sudeste,3,Municipal,2,98,63,63,64.29,64.29,756.73,754.5,2026-08-20 01:27:09,2023,MG
-2607785137368936980,3103405,Minas Gerais,Sudeste,3,Municipal,2,88,42,42,47.73,47.73,734.8,739.43,2026-08-20 01:27:09,2023,MG
-8576105419532319205,3106408,Minas Gerais,Sudeste,3,Municipal,2,74,69,69,93.24,93.24,796.36,800.9,2026-08-20 01:27:09,2023,MG
-7106293293453455749,3109105,Minas Gerais,Sudeste,3,Municipal,2,97,61,61,62.89,62.89,757.58,765.39,2026-08-20 01:27:09,2023,MG
-9023607763824325662,3110004,Minas Gerais,Sudeste,3,Municipal,2,363,269,269,74.1,74.1,767.1,770.04,2026-08-20 01:27:09,2023,MG
6351485555008300873,3121001,Minas Gerais,Sudeste,3,Municipal,2,90,72,72,80.0,80.0,783.78,789.57,2026-08-20 01:27:09,2023,MG
-2224255891765026982,3122801,Minas Gerais,Sudeste,3,Municipal,2,34,32,32,94.12,94.12,786.09,787.96,2026-08-20 01:27:09,2023,MG
-7369596877055880186,3126208,Minas Gerais,Sudeste,3,Municipal,2,93,57,57,61.29,61.29,743.09,748.0,2026-08-20 01:27:09,2023,MG
-5627030525326132406,3129657,Minas Gerais,Sudeste,2,Estadual,2,45,37,37,82.22,82.22,772.29,771.53,2026-08-20 01:27:09,2023,MG
-6855415886437104347,3133105,Minas Gerais,Sudeste,3,Municipal,2,97,88,88,90.72,90.72,799.11,805.22,2026-08-20 01:27:09,2023,MG
5378874061753437743,3135357,Minas Gerais,Sudeste,2,Estadual,2,42,27,27,64.29,64.29,766.5,771.67,2026-08-20 01:27:09,2023,MG
-8370279339804911279,3136207,Minas Gerais,Sudeste,3,Municipal,2,415,261,261,62.89,62.89,754.77,757.68,2026-08-20 01:27:09,2023,MG
1435438875954278667,3142254,Minas Gerais,Sudeste,2,Estadual,2,18,9,9,50.0,50.0,744.09,741.32,2026-08-20 01:27:09,2023,MG
6203659347240613523,3144102,Minas Gerais,Sudeste,3,Municipal,2,156,71,71,45.51,45.51,735.47,733.79,2026-08-20 01:27:09,2023,MG
-5904951668178887540,3146909,Minas Gerais,Sudeste,3,Municipal,2,153,73,73,47.71,47.71,734.6,740.16,2026-08-20 01:27:09,2023,MG
-1435403508043225610,3149309,Minas Gerais,Sudeste,3,Municipal,2,443,265,265,59.82,59.82,749.63,753.78,2026-08-20 01:27:09,2023,MG
-2135555393229351816,3152204,Minas Gerais,Sudeste,2,Estadual,2,278,188,188,67.63,67.63,758.1,759.0,2026-08-20 01:27:09,2023,MG
6471249800015546291,3153400,Minas Gerais,Sudeste,3,Municipal,2,156,121,121,77.56,77.56,771.07,777.5,2026-08-20 01:27:09,2023,MG
-3876377293474324944,3154606,Minas Gerais,Sudeste,2,Estadual,2,604,315,315,52.15,52.15,739.27,746.5,2026-08-20 01:27:09,2023,MG
-7020230924975924907,3157658,Minas Gerais,Sudeste,3,Municipal,2,35,21,21,60.0,60.0,749.95,754.14,2026-08-20 01:27:09,2023,MG
-1035912013221057109,3158508,Minas Gerais,Sudeste,3,Municipal,2,45,21,21,46.67,46.67,736.69,740.32,2026-08-20 01:27:09,2023,MG
8580008913824549734,3159803,Minas Gerais,Sudeste,3,Municipal,2,156,109,109,69.87,69.87,767.8,766.24,2026-08-20 01:27:09,2023,MG
2756819010009789183,3161601,Minas Gerais,Sudeste,3,Municipal,2,23,16,16,69.57,69.57,762.21,770.61,2026-08-20 01:27:09,2023,MG
7406176721995287973,3162005,Minas Gerais,Sudeste,2,Estadual,2,18,13,13,72.22,72.22,755.91,754.99,2026-08-20 01:27:09,2023,MG
7479886809536236695,3162906,Minas Gerais,Sudeste,3,Municipal,2,213,148,148,69.48,69.48,763.76,765.86,2026-08-20 01:27:09,2023,MG
-6434683215897028121,3170503,Minas Gerais,Sudeste,3,Municipal,2,65,38,38,58.46,58.46,758.18,753.94,2026-08-20 01:27:09,2023,MG
1262089802970667736,3504008,São Paulo,Sudeste,3,Municipal,2,869,479,479,55.12,55.12,746.39,748.55,2026-08-20 01:27:09,2024,SP
-3920706670150225832,3506508,São Paulo,Sudeste,3,Municipal,2,1037,811,811,78.21,78.21,775.84,781.46,2026-08-20 01:27:09,2024,SP
-2460868455497203761,3506706,São Paulo,Sudeste,3,Municipal,2,141,78,78,55.32,55.32,750.3,749.0,2026-08-20 01:27:09,2024,SP
3309852933803756059,3507704,São Paulo,Sudeste,3,Municipal,2,54,40,40,74.07,74.07,764.25,769.09,2026-08-20 01:27:09,2024,SP
-566599684362974985,3510807,São Paulo,Sudeste,3,Municipal,2,217,135,135,62.21,62.21,751.5,758.51,2026-08-20 01:27:09,2024,SP
-156361983930958859,3514957,São Paulo,Sudeste,3,Municipal,2,26,19,19,73.08,73.08,768.13,770.58,2026-08-20 01:27:09,2024,SP
7761466397406331525,3523107,São Paulo,Sudeste,3,Municipal,2,4528,2601,2601,57.44,57.44,748.91,753.53,2026-08-20 01:27:09,2024,SP
-4613138471379105768,3526209,São Paulo,Sudeste,3,Municipal,2,177,99,99,55.93,55.93,744.63,753.3,2026-08-20 01:27:09,2024,SP
-2770290036792406492,3527207,São Paulo,Sudeste,3,Municipal,2,656,315,315,48.02,48.02,737.63,741.19,2026-08-20 01:27:09,2024,SP
726155788506480935,3528858,São Paulo,Sudeste,3,Municipal,2,37,37,37,100.0,100.0,797.03,796.71,2026-08-20 01:27:09,2024,SP
-6555562247364193263,3529500,São Paulo,Sudeste,3,Municipal,2,65,51,51,78.46,78.46,763.55,768.63,2026-08-20 01:27:09,2024,SP
5616707089004953614,3531001,São Paulo,Sudeste,3,Municipal,2,26,21,21,80.77,80.77,777.85,781.24,2026-08-20 01:27:09,2024,SP
6903341730947031715,3532702,São Paulo,Sudeste,3,Municipal,2,57,46,46,80.7,80.7,775.6,782.39,2026-08-20 01:27:09,2024,SP
-2377791942289797626,3535002,São Paulo,Sudeste,3,Municipal,2,130,94,94,72.31,72.31,764.36,769.58,2026-08-20 01:27:09,2024,SP
-554925165380289675,3536109,São Paulo,Sudeste,3,Municipal,2,95,54,54,56.84,56.84,750.25,748.62,2026-08-20 01:27:09,2024,SP
-5191005822461358025,3537404,São Paulo,Sudeste,3,Municipal,2,205,172,172,83.9,83.9,779.61,782.96,2026-08-20 01:27:09,2024,SP
-7916650709652150343,3542909,São Paulo,Sudeste,3,Municipal,2,101,55,55,54.46,54.46,749.88,766.55,2026-08-20 01:27:09,2024,SP
5906424232911971323,3543402,São Paulo,Sudeste,2,Estadual,2,2498,1659,1659,66.41,66.41,759.77,762.71,2026-08-20 01:27:09,2024,SP
4535418775595037699,3543907,São Paulo,Sudeste,2,Estadual,2,29,17,17,58.62,58.62,747.37,756.25,2026-08-20 01:27:09,2024,SP
-4301827747650209511,3544251,São Paulo,Sudeste,2,Estadual,2,37,35,35,94.59,94.59,798.13,799.33,2026-08-20 01:27:09,2024,SP
-7445395318833489866,3546405,São Paulo,Sudeste,2,Estadual,2,103,68,68,66.02,66.02,763.1,770.79,2026-08-20 01:27:09,2024,SP
-2580302665878085309,4301701,Rio Grande do Sul,Sul,3,Municipal,2,60,46,46,76.67,76.67,770.44,771.96,2026-08-20 01:27:09,2024,RS
-2745349221587273177,4303608,Rio Grande do Sul,Sul,3,Municipal,2,11,7,7,63.64,63.64,751.64,746.9,2026-08-20 01:27:09,2024,RS
26527599279955945,4304622,Rio Grande do Sul,Sul,3,Municipal,2,15,9,9,60.0,60.0,755.83,757.59,2026-08-20 01:27:09,2024,RS
2549456995638903292,4304671,Rio Grande do Sul,Sul,3,Municipal,2,36,16,16,44.44,44.44,734.54,734.77,2026-08-20 01:27:09,2024,RS
-8408308789909456577,4308201,Rio Grande do Sul,Sul,2,Estadual,2,66,39,39,59.09,59.09,748.87,751.27,2026-08-20 01:27:09,2024,RS
-5315016131941630304,4311429,Rio Grande do Sul,Sul,3,Municipal,2,10,6,6,60.0,60.0,755.57,746.75,2026-08-20 01:27:09,2024,RS
5235821651967904687,4312427,Rio Grande do Sul,Sul,2,Estadual,2,17,9,9,52.94,52.94,747.6,755.2,2026-08-20 01:27:09,2024,RS
4051174366308480393,4313656,Rio Grande do Sul,Sul,2,Estadual,2,59,35,35,59.32,59.32,746.8,751.12,2026-08-20 01:27:09,2024,RS
8984922517346939295,4314159,Rio Grande do Sul,Sul,2,Estadual,2,13,9,9,69.23,69.23,765.66,762.7,2026-08-20 01:27:09,2024,RS
-4077737109260729560,4314159,Rio Grande do Sul,Sul,3,Municipal,2,47,19,19,40.43,40.43,729.41,738.09,2026-08-20 01:27:09,2024,RS
-607729584248070812,4314308,Rio Grande do Sul,Sul,2,Estadual,2,11,4,4,36.36,36.36,725.01,737.53,2026-08-20 01:27:09,2024,RS
603690599924909930,4314464,Rio Grande do Sul,Sul,3,Municipal,2,17,6,6,35.29,35.29,741.36,730.56,2026-08-20 01:27:09,2024,RS
7888553553851706708,4314803,Rio Grande do Sul,Sul,3,Municipal,2,308,126,126,40.91,40.91,731.47,731.77,2026-08-20 01:27:09,2024,RS
-3511462779255466725,4315107,Rio Grande do Sul,Sul,3,Municipal,2,31,17,17,54.84,54.84,746.26,744.53,2026-08-20 01:27:09,2024,RS
-3074997320465142246,4315149,Rio Grande do Sul,Sul,3,Municipal,2,45,26,26,57.78,57.78,749.27,751.16,2026-08-20 01:27:09,2024,RS
7683394475856304268,4316402,Rio Grande do Sul,Sul,2,Estadual,2,177,69,69,38.98,38.98,725.08,729.84,2026-08-20 01:27:09,2024,RS
3004622526987688840,4317558,Rio Grande do Sul,Sul,3,Municipal,2,26,9,9,34.62,34.62,731.77,732.67,2026-08-20 01:27:09,2024,RS
-7808034432047201159,4318903,Rio Grande do Sul,Sul,3,Municipal,2,169,72,72,42.6,42.6,733.48,733.89,2026-08-20 01:27:09,2024,RS
1920581974410734066,4322558,Rio Grande do Sul,Sul,3,Municipal,2,13,9,9,69.23,69.23,758.57,769.14,2026-08-20 01:27:09,2024,RS
6872184838923761356,4323507,Rio Grande do Sul,Sul,3,Municipal,2,9,3,3,33.33,33.33,734.39,741.96,2026-08-20 01:27:09,2024,RS
8206427483907204151,3500550,São Paulo,Sudeste,3,Municipal,2,104,51,51,49.04,49.04,740.89,742.27,2026-08-20 01:27:09,2024,SP
-1537416366008628565,3501202,São Paulo,Sudeste,3,Municipal,2,22,16,16,72.73,72.73,766.83,759.18,2026-08-20 01:27:09,2024,SP
-6028265859986550155,3505500,São Paulo,Sudeste,3,Municipal,2,1117,657,657,58.82,58.82,750.93,753.11,2026-08-20 01:27:09,2024,SP
-4989562286907131658,3505807,São Paulo,Sudeste,3,Municipal,2,221,104,104,47.06,47.06,737.05,738.76,2026-08-20 01:27:09,2024,SP
4405765133092587510,3507456,São Paulo,Sudeste,3,Municipal,2,52,28,28,53.85,53.85,742.72,758.51,2026-08-20 01:27:09,2024,SP
-4192075908087168543,3507803,São Paulo,Sudeste,3,Municipal,2,239,129,129,53.97,53.97,743.19,746.14,2026-08-20 01:27:09,2024,SP
-6767209224913732470,3515103,São Paulo,Sudeste,3,Municipal,2,303,136,136,44.88,44.88,735.37,736.86,2026-08-20 01:27:09,2024,SP
2070147008702252806,3523305,São Paulo,Sudeste,3,Municipal,2,153,108,108,70.59,70.59,758.7,759.72,2026-08-20 01:27:09,2024,SP
-5757740955511511902,3524303,São Paulo,Sudeste,3,Municipal,2,449,262,262,58.35,58.35,750.29,756.69,2026-08-20 01:27:09,2024,SP
-732859253806231231,3525003,São Paulo,Sudeste,3,Municipal,2,912,468,468,51.32,51.32,742.07,745.1,2026-08-20 01:27:09,2024,SP
-7758893219426492332,3526100,São Paulo,Sudeste,3,Municipal,2,194,107,107,55.15,55.15,741.1,750.72,2026-08-20 01:27:09,2024,SP
3565117967970808243,3527801,São Paulo,Sudeste,3,Municipal,2,36,22,22,61.11,61.11,753.6,753.22,2026-08-20 01:27:09,2024,SP
-3897773750572869072,3531704,São Paulo,Sudeste,3,Municipal,2,51,26,26,50.98,50.98,745.19,746.08,2026-08-20 01:27:09,2024,SP
-9137391931366283603,3531902,São Paulo,Sudeste,3,Municipal,2,279,125,125,44.8,44.8,737.34,736.43,2026-08-20 01:27:09,2024,SP
8877975064852795555,3534708,São Paulo,Sudeste,3,Municipal,2,841,452,452,53.75,53.75,743.34,747.59,2026-08-20 01:27:09,2024,SP
-7892798897877377584,3537800,São Paulo,Sudeste,3,Municipal,2,622,394,394,63.34,63.34,753.58,759.76,2026-08-20 01:27:09,2024,SP
9077688739367305776,3538600,São Paulo,Sudeste,3,Municipal,2,277,159,159,57.4,57.4,750.57,752.79,2026-08-20 01:27:09,2024,SP
-8614922523887512158,3540101,São Paulo,Sudeste,3,Municipal,2,33,30,30,90.91,90.91,805.6,816.39,2026-08-20 01:27:09,2024,SP
7456208083922182863,3541307,São Paulo,Sudeste,3,Municipal,2,162,112,112,69.14,69.14,764.83,771.94,2026-08-20 01:27:09,2024,SP
-4728599996090489479,3546207,São Paulo,Sudeste,3,Municipal,2,30,22,22,73.33,73.33,762.16,766.75,2026-08-20 01:27:09,2024,SP
-6087536385141318103,3550209,São Paulo,Sudeste,3,Municipal,2,315,233,233,73.97,73.97,765.67,770.06,2026-08-20 01:27:09,2024,SP
8604704731105111137,3553856,São Paulo,Sudeste,3,Municipal,2,83,39,39,46.99,46.99,741.48,739.35,2026-08-20 01:27:09,2024,SP
5151111282411260665,4303400,Rio Grande do Sul,Sul,2,Estadual,2,26,20,20,76.92,76.92,758.48,755.72,2026-08-20 01:27:09,2023,RS
-4192096433723615827,4304101,Rio Grande do Sul,Sul,2,Estadual,2,31,18,18,58.06,58.06,745.33,746.85,2026-08-20 01:27:09,2023,RS
-4131433160208994877,4304101,Rio Grande do Sul,Sul,3,Municipal,2,21,6,6,28.57,28.57,711.15,699.53,2026-08-20 01:27:09,2023,RS
6381008941962173340,4304614,Rio Grande do Sul,Sul,3,Municipal,2,15,14,14,93.33,93.33,776.11,771.5,2026-08-20 01:27:09,2023,RS
1266787778740099602,4306734,Rio Grande do Sul,Sul,3,Municipal,2,47,36,36,76.6,76.6,767.76,771.34,2026-08-20 01:27:09,2023,RS
-5975597196175716857,4308458,Rio Grande do Sul,Sul,2,Estadual,2,17,10,10,58.82,58.82,749.57,750.19,2026-08-20 01:27:09,2023,RS
4490717166361972344,4310108,Rio Grande do Sul,Sul,3,Municipal,2,358,286,286,79.89,79.89,758.37,763.73,2026-08-20 01:27:09,2023,RS
-8691285785541533845,4310405,Rio Grande do Sul,Sul,3,Municipal,2,58,40,40,68.97,68.97,748.6,755.55,2026-08-20 01:27:09,2023,RS
4370244958219839990,4310462,Rio Grande do Sul,Sul,3,Municipal,2,17,14,14,82.35,82.35,776.39,775.06,2026-08-20 01:27:09,2023,RS
-407017270599029986,4310850,Rio Grande do Sul,Sul,3,Municipal,2,28,24,24,85.71,85.71,771.36,769.36,2026-08-20 01:27:09,2023,RS
-7660161668670495394,4311601,Rio Grande do Sul,Sul,2,Estadual,2,27,24,24,88.89,88.89,778.54,777.4,2026-08-20 01:27:09,2023,RS
1146568121173380609,4312005,Rio Grande do Sul,Sul,3,Municipal,2,17,16,16,94.12,94.12,774.2,774.08,2026-08-20 01:27:09,2023,RS
-1377512436392371490,4315313,Rio Grande do Sul,Sul,3,Municipal,2,17,9,9,52.94,52.94,736.33,746.27,2026-08-20 01:27:09,2023,RS
-4170415040595788099,4315701,Rio Grande do Sul,Sul,3,Municipal,2,50,37,37,74.0,74.0,757.41,756.58,2026-08-20 01:27:09,2023,RS
-2082150305971810828,4317251,Rio Grande do Sul,Sul,3,Municipal,2,11,10,10,90.91,90.91,775.64,779.91,2026-08-20 01:27:09,2023,RS
8555066867774667610,4318309,Rio Grande do Sul,Sul,2,Estadual,2,189,129,129,68.25,68.25,750.26,755.82,2026-08-20 01:27:09,2023,RS
2391990081976642548,4318440,Rio Grande do Sul,Sul,3,Municipal,2,30,23,23,76.67,76.67,757.16,765.04,2026-08-20 01:27:09,2023,RS
-5634343544804144984,4320909,Rio Grande do Sul,Sul,3,Municipal,2,302,211,211,69.87,69.87,752.82,758.92,2026-08-20 01:27:09,2023,RS
7185173958608780496,4322202,Rio Grande do Sul,Sul,3,Municipal,2,148,108,108,72.97,72.97,753.86,756.8,2026-08-20 01:27:09,2023,RS
4628312159290105240,4323457,Rio Grande do Sul,Sul,2,Estadual,2,13,9,9,69.23,69.23,751.23,757.98,2026-08-20 01:27:09,2023,RS
-4931139623022347296,4300307,Rio Grande do Sul,Sul,2,Estadual,2,52,23,23,44.23,44.23,732.96,735.89,2026-08-20 01:27:09,2024,RS
-3314288939877449621,4301057,Rio Grande do Sul,Sul,3,Municipal,2,136,64,64,47.06,47.06,738.98,740.51,2026-08-20 01:27:09,2024,RS
-4901402493393121054,4301636,Rio Grande do Sul,Sul,3,Municipal,2,163,73,73,44.79,44.79,733.37,733.22,2026-08-20 01:27:09,2024,RS
